Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss,p_max_c,a_max_c,alpha_c,beta_c,t,result,real_medal
Anastasiya Shkurdai,Swimming,Women's 100m Backstroke,AIN,2024.0,No medal,1.0,1.0,2020.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.5774973494547458,3.720474729470961,0.02,0.02,24.0,0.5885793698998715,
Anastasiya Shkurdai,Swimming,Women's 200m Backstroke,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.4767689602431222,
Anzhela Bladtceva,Gymnastics,Women,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,28.0,0.5392424849590193,0.05,0.0,7.393120787920323,28.0,0.5392424849590193,0.05,20.0,15.839737793865092,
Daniil Medvedev,Tennis,Men's Doubles,AIN,2024.0,No medal,2.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.626292113196255,9.301186823677403,0.05,0.05,20.0,1.5123204053861896,
Daniil Medvedev,Tennis,Men's Singles,AIN,2024.0,No medal,1.0,1.0,2020.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.5774973494547458,3.720474729470961,0.02,0.02,24.0,0.5885793698998715,
Daniil Medvedev,Tennis,Mixed Doubles,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.626292113196255,9.301186823677403,0.05,0.05,20.0,1.5123204053861896,
Darya Chuprys,Shooting,50m Rifle 3 Positions Women,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,4.000006449885999,0.1053776033968598,0.2856845098571255,0.0,0.2499999999999999,0.4000006449885998,0.0257141407830533,0.030315788033931,20.0,0.01766094193990065,
Diana Shnaider,Tennis,Women's Singles,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.626292113196255,9.301186823677403,0.05,0.05,20.0,1.5123204053861896,
Diana Shnaider,Tennis,Women's Doubles,AIN,2024.0,Silver,2.0,6.0,2024.0,16.0,7.5,9.301186823677403,0.05,0.05,0.0,1.626292113196255,9.301186823677403,0.05,0.05,20.0,4.536961216158568,
Ekaterina Alexandrova,Tennis,Women's Doubles,AIN,2024.0,No medal,2.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.626292113196255,9.301186823677403,0.05,0.05,20.0,1.5123204053861896,
Ekaterina Alexandrova,Tennis,Women's Singles,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.626292113196255,9.301186823677403,0.05,0.05,20.0,1.5123204053861896,
Elena Vesnina,Tennis,Women's Doubles,AIN,2024.0,No medal,2.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.626292113196255,9.301186823677403,0.05,0.05,20.0,1.5123204053861896,
Evgenii Somov,Swimming,Men's 100m Breaststroke,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.4767689602431222,
Evgenii Somov,Swimming,Men's 50m Freestyle,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.4767689602431222,
Georgiy Gurtsiev,Taekwondo,Men -58kg,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,4.000006449885999,0.0910163087535594,0.2560529719283504,0.0,0.2499999999999999,0.4000006449885998,0.0091016308753559,0.025605297192835,20.0,0.02782691806761031,
Gleb Syritsa,Cycling Road,Men's Road Race,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.4767689602431222,
Gleb Syritsa,Cycling Road,Men's Individual Time Trial,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.4767689602431222,
Hanna Tserakh,Cycling Road,Women's Road Race,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.4767689602431222,
Hanna Tserakh,Cycling Road,Women's Individual Time Trial,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.4767689602431222,
Ilya Shymanovich,Swimming,Men's 100m Breaststroke,AIN,2024.0,No medal,1.0,1.0,2020.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.5774973494547458,3.720474729470961,0.02,0.02,24.0,0.5885793698998715,
Ivan Litvinovich,Gymnastics,Men,AIN,2024.0,Gold,1.0,10.0,2020.0,20.0,7.659023097689248,28.0,0.5392424849590193,0.05,0.1617577709351351,3.0636092390756997,11.2,0.2156969939836077,0.02,24.0,23.022317858739633,
Mahamedkhabib Kadzimahamedau,Wrestling,Men's Freestyle 74kg,AIN,2024.0,No medal,1.0,1.0,2020.0,20.0,1.0058677113090204,20.01137151533696,0.05,0.4478704745297349,6.508210773218693e-05,0.4023470845236082,8.004548606134785,0.02,0.1791481898118939,24.0,0.08814182051565748,
Mirra Andreeva,Tennis,Women's Singles,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.626292113196255,9.301186823677403,0.05,0.05,20.0,1.5123204053861896,
Mirra Andreeva,Tennis,Mixed Doubles,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.626292113196255,9.301186823677403,0.05,0.05,20.0,1.5123204053861896,
Mirra Andreeva,Tennis,Women's Doubles,AIN,2024.0,Silver,2.0,6.0,2024.0,16.0,7.5,9.301186823677403,0.05,0.05,0.0,1.626292113196255,9.301186823677403,0.05,0.05,20.0,4.536961216158568,
Olesia Romasenko,Canoeing,Women's Canoe Single 200m,AIN,2024.0,No medal,1.0,1.0,2020.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.5774973494547458,3.720474729470961,0.02,0.02,24.0,0.5885793698998715,
Pavel Kotov,Tennis,Men's Singles,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.626292113196255,9.301186823677403,0.05,0.05,20.0,1.5123204053861896,
Roman Safiullin,Tennis,Men's Doubles,AIN,2024.0,No medal,2.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.626292113196255,9.301186823677403,0.05,0.05,20.0,1.5123204053861896,
Roman Safiullin,Tennis,Men's Singles,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.626292113196255,9.301186823677403,0.05,0.05,20.0,1.5123204053861896,
Siuzanna Valodzka,Weightlifting,Women's 71kg,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,4.000006449885999,0.7928556710802407,0.2319078492937368,0.0,0.3999999999999999,0.4000006449885998,0.0555376150694218,0.0337835850863199,20.0,0.13759380526973378,
Tamara Dronova,Cycling Road,Women's Road Race,AIN,2024.0,No medal,1.0,1.0,2020.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.5774973494547458,3.720474729470961,0.02,0.02,24.0,0.5885793698998715,
Tamara Dronova,Cycling Road,Women's Individual Time Trial,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.4767689602431222,
Tatsiana Klimovich,Rowing,Women's Single Sculls,AIN,2024.0,No medal,1.0,1.0,2020.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,0.5774973494547458,3.720474729470961,0.02,0.02,24.0,0.5885793698998715,
Uladzislau Kravets,Canoeing,Men's Kayak Single 1000m,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.4767689602431222,
Viyaleta Bardzilouskaya,Gymnastics,Women,AIN,2024.0,Silver,1.0,6.0,2024.0,16.0,7.5,28.0,0.5392424849590193,0.05,0.0,7.393120787920323,28.0,0.5392424849590193,0.05,20.0,47.51921338159528,
Yauheni Tsikhantsou,Weightlifting,Men's 102kg,AIN,2024.0,Bronze,1.0,4.0,2024.0,16.0,5.5,4.000006449885999,0.3178966303081959,0.4437638524326623,0.0,0.3999999999999999,0.4000006449885998,0.0555376150694218,0.0337835850863199,20.0,0.004752411911505092,
Yauheni Zalaty,Rowing,Men's Single Sculls,AIN,2024.0,Silver,1.0,6.0,2024.0,16.0,7.5,9.301186823677403,0.05,0.05,0.0,2.049369036273178,9.301186823677403,0.05,0.05,20.0,5.123560061019178,
Yuliya Trushkina,Canoeing,Women's Canoe Single 200m,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.4767689602431222,
Zakhar Petrov,Canoeing,Men's Canoe Single 1000m,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.4767689602431222,
Zakhar Petrov,Canoeing,Men's Canoe Double 500m,AIN,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.5493690362731782,9.301186823677403,0.05,0.05,20.0,1.4767689602431222,
Chermen Valiev,Wrestling,Men's Freestyle 74kg,ALB,2024.0,Bronze,1.0,4.0,2024.0,16.0,5.5,9.301186823677403,0.05,0.05,0.0,1.6401319774537737,9.301186823677403,0.05,0.05,20.0,3.341176869052863,
Franko Burraj,Athletics,Men's 100m,ALB,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.50056822910232,0.05,0.05,0.0,2.2329450576567744,9.467004443065653,0.05,0.05,20.0,1.816479619856866,
Grisi Koxhaku,Swimming,Men's 100m Freestyle,ALB,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.600258931814777,0.05,0.05,0.0,2.3421775292078677,9.618262025972266,0.05,0.05,20.0,1.8836557860515009,
Islam Dudaev,Wrestling,Men's Freestyle 65kg,ALB,2024.0,Bronze,1.0,4.0,2024.0,16.0,5.5,9.301186823677403,0.05,0.05,0.0,1.6401319774537737,9.301186823677403,0.05,0.05,20.0,3.341176869052863,
Kaltra Meca,Swimming,Women's 200m Freestyle,ALB,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.600258931814777,0.05,0.05,0.0,2.3421775292078677,9.618262025972266,0.05,0.05,20.0,1.8836557860515009,
Luiza Gega,Athletics,Women's 3000m Steeplechase,ALB,2024.0,No medal,1.0,1.0,2020.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.170215057790037,9.454361189632284,0.05,0.05,24.0,0.983332768665568,
Manjola Konini,Shooting,10m Air Pistol Women,ALB,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.2784577297477204,9.301186823677403,0.05,0.05,20.0,1.8137309972195026,
Manjola Konini,Shooting,25m Pistol Women,ALB,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.2784577297477204,9.301186823677403,0.05,0.05,20.0,1.8137309972195026,
Zelimkhan Abakarov,Wrestling,Men's Freestyle 57kg,ALB,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,1.6401319774537737,9.301186823677403,0.05,0.05,20.0,1.5187167586603922,
Abdelkarim Fergat,Wrestling,Men's Greco-Roman 60kg,ALG,2024.0,No medal,1.0,1.0,2020.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.273227300479954,9.301186823677403,0.05,0.05,24.0,1.0083485753337214,
Ali Boudina,Rowing,Men's Single Sculls,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.24841646608066,9.301186823677403,0.05,0.05,20.0,1.7998468628347597,
Ali Gouaned,Athletics,Men's 800m,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,12.267214419870577,0.1525687695328635,0.1351824192430618,0.0,2.4439919358689166,12.307405879064286,0.1678995056023435,0.132649876001956,20.0,0.9252860642089505,
Amina Belkadi,Judo,Women -63 kg,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,10.259425906021187,0.05,0.0747990941469082,0.0,2.2986380496782983,10.168604067061386,0.05,0.072585311499227,20.0,1.3489986695083702,
Amine Bouanani,Athletics,Men's 110m Hurdles,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,12.267214419870577,0.1525687695328635,0.1351824192430618,0.0,2.4439919358689166,12.307405879064286,0.1678995056023435,0.132649876001956,20.0,0.9252860642089505,
Bachir Sid,Wrestling,Men's Greco-Roman 87kg,ALG,2024.0,No medal,1.0,1.0,2020.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.273227300479954,9.301186823677403,0.05,0.05,24.0,1.0083485753337214,
Bilal Tabti,Athletics,Men's 3000m Steeplechase,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,12.267214419870577,0.1525687695328635,0.1351824192430618,0.0,2.4439919358689166,12.307405879064286,0.1678995056023435,0.132649876001956,20.0,0.9252860642089505,
Chaima Benadouda,Fencing,Women's Sabre Individual,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.531327024020252,0.05,0.05,0.0,2.073551010440332,9.513446057136134,0.05,0.05,20.0,1.74602799317179,
Chaima Benadouda,Fencing,Women's Sabre Team,ALG,2024.0,No medal,4.0,1.0,2024.0,16.0,2.5,9.531327024020252,0.05,0.05,0.0,2.073551010440332,9.513446057136134,0.05,0.05,20.0,1.74602799317179,
Diana Bouzidi,Canoeing,Women's Kayak Single,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,4.000006449885999,0.4919663102890621,0.3418432572321067,0.0,2.5,4.000006449885999,0.3704764149196703,0.3817571734386093,20.0,0.011742641814497384,
Diana Bouzidi,Canoeing,Women's Kayak Cross,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,4.000006449885999,0.1696869877402406,0.2959850439134907,0.0,2.5,4.000006449885999,0.3704764149196703,0.3817571734386093,20.0,0.014559881336264771,
Djamel Sedjati,Athletics,Men's 800m,ALG,2024.0,Bronze,1.0,4.0,2024.0,16.0,5.5,12.267214419870577,0.1525687695328635,0.1351824192430618,0.0,2.4439919358689166,12.307405879064286,0.1678995056023435,0.132649876001956,20.0,2.0356293412596913,
Dounia Khelif,Boxing,Women's 60kg,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,8.549566173022042,0.24,0.05,0.0,2.71409090921934,8.578333295167539,0.2347344568499999,0.05,20.0,2.479147210598497,
Elkrim Ouakali,Wrestling,Men's Greco-Roman 77kg,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.3213031007368783,9.301186823677403,0.05,0.05,20.0,1.8335327903521228,
Fadi Rouabah,Wrestling,Men's Greco-Roman 97kg,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.3213031007368783,9.301186823677403,0.05,0.05,20.0,1.8335327903521228,
Fateh Benferdjallah,Wrestling,Men's Freestyle 86kg,ALG,2024.0,No medal,1.0,1.0,2020.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.273227300479954,9.301186823677403,0.05,0.05,24.0,1.0083485753337214,
Fouzia Aouissi,Wrestling,Women's Freestyle 57kg,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.3213031007368783,9.301186823677403,0.05,0.05,20.0,1.8335327903521228,
Houda Chaabi,Shooting,10m Air Rifle Women,ALG,2024.0,No medal,1.0,1.0,2020.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.0774973494547457,9.301186823677403,0.05,0.05,24.0,0.9527794797867628,
Ibtissem Doudou,Wrestling,Women's Freestyle 50kg,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.3213031007368783,9.301186823677403,0.05,0.05,20.0,1.8335327903521228,
Imane Khelif,Boxing,Women's 66kg,ALG,2024.0,Gold,1.0,10.0,2024.0,16.0,11.5,8.549566173022042,0.24,0.05,0.0,2.71409090921934,8.578333295167539,0.2347344568499999,0.05,20.0,11.404077168753087,
Ishak Ghaiou,Wrestling,Men's Greco-Roman 67kg,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.3213031007368783,9.301186823677403,0.05,0.05,20.0,1.8335327903521228,
Jaouad Syoud,Swimming,Men's 200m Individual Medley,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.680811964792928,0.05,0.05,0.0,2.3086876005654178,9.644970991476878,0.05,0.05,20.0,1.8758181415556279,
Jugurtha Ait,Boxing,Men's 63.5kg,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,8.549566173022042,0.24,0.05,0.0,2.71409090921934,8.578333295167539,0.2347344568499999,0.05,20.0,2.479147210598497,
Kaouther Mohamed,Fencing,Women's Sabre Team,ALG,2024.0,No medal,4.0,1.0,2024.0,16.0,2.5,9.531327024020252,0.05,0.05,0.0,2.073551010440332,9.513446057136134,0.05,0.05,20.0,1.74602799317179,
Kaylia Nemour,Gymnastics,Women's Uneven Bars,ALG,2024.0,Gold,1.0,10.0,2024.0,16.0,11.5,4.000006449885999,0.1092309512709634,0.4450710167068568,0.0,2.43267025,4.000006449885999,0.6476218580569126,0.2024319917019493,20.0,0.007033287323223673,
Kaylia Nemour,Gymnastics,Women,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,4.000006449885999,0.8446395010478347,0.3489795392924988,0.0,2.43267025,4.000006449885999,0.6476218580569126,0.2024319917019493,20.0,0.023234869377940094,
Kaylia Nemour,Gymnastics,Women's All-Around,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,4.000006449885999,0.6861841174209488,0.4028461137296358,0.0,2.43267025,4.000006449885999,0.6476218580569126,0.2024319917019493,20.0,0.0076046921948814405,
Kaylia Nemour,Gymnastics,Women's Balance Beam,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,4.000006449885999,0.3942876974219261,0.1196043162395746,0.0,2.43267025,4.000006449885999,0.6476218580569126,0.2024319917019493,20.0,0.4417939909635741,
Kaylia Nemour,Gymnastics,Women's Floor Exercise,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,4.000006449885999,0.2656883416190294,0.4461955427247068,0.0,2.43267025,4.000006449885999,0.6476218580569126,0.2024319917019493,20.0,0.001931725608208341,
Kaylia Nemour,Gymnastics,Women's Vault,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,4.000006449885999,0.1759737742272554,0.1869158420756941,0.0,2.43267025,4.000006449885999,0.6476218580569126,0.2024319917019493,20.0,0.10590022292221567,
Koceila Adoul,Shooting,10m Air Rifle Men,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.214810710881953,9.301186823677403,0.05,0.05,20.0,1.7843153317230631,
Koceila Mammeri,Badminton,Mixed Doubles,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,4.000006449885999,0.3090564239974609,0.1176791177030984,0.0,2.1942249999999994,4.369454566277523,0.92951197592441,0.2136963514671218,20.0,0.4125752221474007,
Lynda Loghraibi,Table Tennis,Women's Singles,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,4.000006449885999,0.8774173221743179,0.4664336615840709,0.0,2.37715,4.267638848122966,0.7993117534968404,0.2569748510955026,20.0,0.003366570387559737,
Mehdi Bouloussa,Table Tennis,Men's Singles,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,4.231916837550088,0.7889741632353457,0.1864342402388389,0.0,2.37715,4.267638848122966,0.7993117534968404,0.2569748510955026,20.0,0.2573173193717324,
Mehdi Lili,Judo,Men +100 kg,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,10.259425906021187,0.05,0.0747990941469082,0.0,2.2986380496782983,10.168604067061386,0.05,0.072585311499227,20.0,1.3489986695083702,
Mohammed Triki,Athletics,Men's Triple Jump,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,12.267214419870577,0.1525687695328635,0.1351824192430618,0.0,2.4439919358689166,12.307405879064286,0.1678995056023435,0.132649876001956,20.0,0.9252860642089505,
Mourad Kadi,Boxing,Men's +92kg,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,8.549566173022042,0.24,0.05,0.0,2.71409090921934,8.578333295167539,0.2347344568499999,0.05,20.0,2.479147210598497,
Nesrine Houili,Cycling Road,Women's Road Race,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,15.999993550114002,0.6568544691217687,0.0721629295512642,0.0,2.5,4.806430760848325,0.3959134438378355,0.2375765777592983,20.0,1.2132474551640924,
Nesrine Medjahed,Swimming,Women's 100m Freestyle,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.680811964792928,0.05,0.05,0.0,2.3086876005654178,9.644970991476878,0.05,0.05,20.0,1.8758181415556279,
Nihed Benchadli,Rowing,Women's Single Sculls,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.24841646608066,9.301186823677403,0.05,0.05,20.0,1.7998468628347597,
Nora Kehli,Fencing,Women's Sabre Individual,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.531327024020252,0.05,0.05,0.0,2.073551010440332,9.513446057136134,0.05,0.05,20.0,1.74602799317179,
Nora Kehli,Fencing,Women's Sabre Team,ALG,2024.0,No medal,4.0,1.0,2024.0,16.0,2.5,9.531327024020252,0.05,0.05,0.0,2.073551010440332,9.513446057136134,0.05,0.05,20.0,1.74602799317179,
Oussama Khennoussi,Athletics,Men's Discus Throw,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,12.267214419870577,0.1525687695328635,0.1351824192430618,0.0,2.4439919358689166,12.307405879064286,0.1678995056023435,0.132649876001956,20.0,0.9252860642089505,
Rami Boudrouma,Sailing,Men's Windsurfing,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,12.88316060905676,0.8937894516902583,0.1331666976621169,0.0,2.5,5.084581305129696,0.3161593806183247,0.2495132756096272,20.0,0.7846981279963363,
Redouane Dris,Judo,Men -73 kg,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,10.259425906021187,0.05,0.0747990941469082,0.0,2.2986380496782983,10.168604067061386,0.05,0.072585311499227,20.0,1.3489986695083702,
Roumaysa Boualam,Boxing,Women's 50kg,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,8.549566173022042,0.24,0.05,0.0,2.71409090921934,8.578333295167539,0.2347344568499999,0.05,20.0,2.479147210598497,
Salim Heroui,Fencing,Men's Foil Individual,ALG,2024.0,No medal,1.0,1.0,2020.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569,2.056134654239728,9.506078238880278,0.05,0.05,24.0,0.9520832991838535,
Samir Bouchireb,Shooting,10m Air Pistol Men,ALG,2024.0,No medal,1.0,1.0,2024.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0,2.214810710881953,9.301186823677403,0.05,0.05,20.0,1.7843153317230631,
