NOC,Weight,TotalScore,Gold,Silver,Bronze,NoMedal
TOG,0.0,0.253680312621711,0.0,0.253680312621711,0.0,5.501445442584657
PAR,0.0,0.6537600443556426,0.0,0.2227280151539899,0.4310320292016527,8.174104088048768
NGR,0.0,1.148895015959311,0.0,0.2135974550579301,0.9352975609013808,43.35518707968055
SLE,0.0,0.1236882910821823,0.0,0.1236882910821823,0.0,4.29279140325203
ECU,0.0,6.405460154090092,0.0,0.0,6.405460154090092,19.994287883136
AUT,0.0,6.227520566534983,0.0,0.0,6.227520566534983,65.26198545388999
VIE,0.0,4.983802169418203,0.0,0.0,4.983802169418203,12.977534315507992
PHI,0.0,4.69125821734678,0.0,0.0,4.69125821734678,12.822214188308372
ISL,0.0,3.449505293013208,0.0,0.0,3.449505293013208,14.541746742126147
NAM,0.0,2.9718708016945308,0.0,0.0,2.9718708016945308,9.547838715656148
SGP,0.0,2.9444196203605606,0.0,0.0,2.9444196203605606,24.54948323457426
JOR,0.0,2.079692917701242,0.0,0.0,2.079692917701242,5.55866472157711
KGZ,0.0,2.0301509455838262,0.0,0.0,2.0301509455838262,29.214772402966982
CHI,0.0,1.5934844629149123,0.0,0.0,1.5934844629149123,31.30264123478301
MDV,0.0,1.5089243670557813,0.0,0.0,1.5089243670557813,3.4186632000934343
MLT,0.0,1.5089243670557813,0.0,0.0,1.5089243670557813,5.059130949674505
SEY,0.0,1.5089243670557813,0.0,0.0,1.5089243670557813,8.285619523523804
CMR,0.0,1.4846365664317391,0.0,0.0,1.4846365664317391,15.786896270311033
BAR,0.0,1.2930960876049582,0.0,0.0,1.2930960876049582,12.72281571941566
HAI,0.0,1.2930960876049582,0.0,0.0,1.2930960876049582,6.100175809377325
NEP,0.0,1.2368483505687102,0.0,0.0,1.2368483505687102,6.719394252637773
CGO,0.0,1.1854942127295434,0.0,0.0,1.1854942127295434,5.667727616549027
LAO,0.0,1.1854942127295434,0.0,0.0,1.1854942127295434,2.58411164400851
ALB,0.0,1.0778923378541283,0.0,0.0,1.0778923378541283,8.88412713636649
AND,0.0,1.0778923378541283,0.0,0.0,1.0778923378541283,5.544366796927747
ZAM,0.0,1.0693879919945817,0.0,0.0,1.0693879919945817,7.876458064587805
ISV,0.0,1.022759353642791,0.0,0.0,1.022759353642791,8.761613697305428
SRI,0.0,1.007467571282745,0.0,0.0,1.007467571282745,10.60063190412859
CAY,0.0,0.9702904629787136,0.0,0.0,0.9702904629787136,4.983789973216077
BIZ,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,2.643042623937793
COD,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,4.673957484650342
DJI,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,2.0764484083304584
GEQ,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,2.5512963831091553
GUI,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,5.538504078974427
GUY,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,3.9626623206989904
ISR,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,49.205241428421964
MAW,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,3.1239061559129095
MTN,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,1.8268363924849447
MYA,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,6.501205059103334
NCA,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,6.1049891189420435
NIG,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,4.441995597389945
PLW,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,4.1146488280177484
UAE,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,6.848042756313018
VAN,0.0,0.8620640584033055,0.0,0.0,0.8620640584033055,3.505106682341099
MRI,0.0,0.8541842422437519,0.0,0.0,0.8541842422437519,14.734975173565335
CRC,0.0,0.7984651851536629,0.0,0.0,0.7984651851536629,11.372059030009138
LIB,0.0,0.7544621835278906,0.0,0.0,0.7544621835278906,6.89738696514754
TTO,0.0,0.7486246524297385,0.0,0.0,0.7486246524297385,23.810576257419967
GBS,0.0,0.7427978828354463,0.0,0.0,0.7427978828354463,2.776725342827712
SAM,0.0,0.7314204045116071,0.0,0.0,0.7314204045116071,9.435491969155311
GAB,0.0,0.6953538685334886,0.0,0.0,0.6953538685334886,5.380458135710802
SEN,0.0,0.6553408320666341,0.0,0.0,0.6553408320666341,16.80662047831308
ANG,0.0,0.6468603086524757,0.0,0.0,0.6468603086524757,8.769072148483458
ARU,0.0,0.6468603086524757,0.0,0.0,0.6468603086524757,3.24165320544298
BOL,0.0,0.6468603086524757,0.0,0.0,0.6468603086524757,8.40871879624631
FIJ,0.0,0.6468603086524757,0.0,0.0,0.6468603086524757,6.989041417317168
MAD,0.0,0.6468603086524757,0.0,0.0,0.6468603086524757,6.709666522333853
MLI,0.0,0.6468603086524757,0.0,0.0,0.6468603086524757,4.933506758079657
TKM,0.0,0.6007767506199085,0.0,0.0,0.6007767506199085,9.343885347547037
ANT,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,4.19417122860583
BIH,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,7.642556916040006
COM,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,3.1343481219726304
DMA,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,3.0510824045581515
FSM,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,5.070940915378158
GUM,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,7.994376878602055
HON,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,8.953240797008537
IRQ,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,6.67403593066898
IVB,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,2.021188062486102
LBA,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,7.93905798490727
OMA,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,4.629328131101729
SMR,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,4.056649237791748
TAN,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,7.336616412963372
TGA,0.0,0.4310320292016527,0.0,0.0,0.4310320292016527,3.972586707116389
ESA,0.0,0.3319106777403963,0.0,0.0,0.3319106777403963,12.275684630577855
BAN,0.0,0.3234301543262378,0.0,0.0,0.3234301543262378,6.440962136082954
BDI,0.0,0.3234301543262378,0.0,0.0,0.3234301543262378,4.958340378072085
CIV,0.0,0.3234301543262378,0.0,0.0,0.3234301543262378,9.102365787529928
MON,0.0,0.3234301543262378,0.0,0.0,0.3234301543262378,3.7897244852987555
PNG,0.0,0.3234301543262378,0.0,0.0,0.3234301543262378,7.083535045866485
AFG,0.0,0.0,0.0,0.0,0.0,4.811489669858391
AHO,0.0,0.0,0.0,0.0,0.0,2.7823254360342813
ASA,0.0,0.0,0.0,0.0,0.0,4.5005678635985635
BAH,0.0,0.0,0.0,0.0,0.0,22.11189539187994
BEN,0.0,0.0,0.0,0.0,0.0,4.609464930188333
BER,0.0,0.0,0.0,0.0,0.0,7.765829081321311
BHU,0.0,0.0,0.0,0.0,0.0,1.7754822546457778
BOT,0.0,0.0,0.0,0.0,0.0,7.265756383351931
BRU,0.0,0.0,0.0,0.0,0.0,1.6146168552595639
BUR,0.0,0.0,0.0,0.0,0.0,5.460791050710136
CAF,0.0,0.0,0.0,0.0,0.0,5.406048052262165
CAM,0.0,0.0,0.0,0.0,0.0,4.919673058166875
CHA,0.0,0.0,0.0,0.0,0.0,1.8480099601965292
COK,0.0,0.0,0.0,0.0,0.0,5.857622649384538
CPV,0.0,0.0,0.0,0.0,0.0,3.1877722912264614
ERI,0.0,0.0,0.0,0.0,0.0,9.682853928279375
EUN,0.0,0.0,0.0,0.0,0.0,0.0533909735363762
GAM,0.0,0.0,0.0,0.0,0.0,4.155909103984462
GHA,0.0,0.0,0.0,0.0,0.0,11.150874278410914
IOA,0.0,0.0,0.0,0.0,0.0,2.8538885444425053
KIR,0.0,0.0,0.0,0.0,0.0,2.6409422104973643
KSA,0.0,0.0,0.0,0.0,0.0,15.949035501256013
LBR,0.0,0.0,0.0,0.0,0.0,4.6520307440908795
LCA,0.0,0.0,0.0,0.0,0.0,4.333066228951435
LES,0.0,0.0,0.0,0.0,0.0,5.807742460567779
LIE,0.0,0.0,0.0,0.0,0.0,2.1679924482288753
LUX,0.0,0.0,0.0,0.0,0.0,17.50480260383159
MHL,0.0,0.0,0.0,0.0,0.0,3.257026381372289
NRU,0.0,0.0,0.0,0.0,0.0,1.934037338977253
PLE,0.0,0.0,0.0,0.0,0.0,4.517622755300668
RWA,0.0,0.0,0.0,0.0,0.0,5.21870461428315
SKN,0.0,0.0,0.0,0.0,0.0,4.206909120016015
SOL,0.0,0.0,0.0,0.0,0.0,3.0845191447381057
SOM,0.0,0.0,0.0,0.0,0.0,2.9362770330526144
STP,0.0,0.0,0.0,0.0,0.0,4.491936764039597
SUR,0.0,0.0,0.0,0.0,0.0,4.579272206106564
SWZ,0.0,0.0,0.0,0.0,0.0,4.8733393248749435
TCH,0.0,0.0,0.0,0.0,0.0,0.0
TLS,0.0,0.0,0.0,0.0,0.0,1.727521488715952
TUV,0.0,0.0,0.0,0.0,0.0,2.189339922769229
VIN,0.0,0.0,0.0,0.0,0.0,3.567002883856119
YEM,0.0,0.0,0.0,0.0,0.0,5.834538390100532
