NOC,Sport,Event,Gold,Silver,Bronze,NoMedal
ALG,Judo,Judo Women's Half-Lightweight,0.0,0.0,0.0,0.3204967131845633
ALG,Judo,Judo Women's Heavyweight,0.0,0.0,0.0,0.3319106777403963
ALG,Rowing,Rowing Women's Single Sculls,0.0,0.0,0.0,0.2967229200086926
ALG,Shooting,"Shooting Men's Air Pistol, 10 metres",0.0,0.0,0.0,0.43103202920165273
ALG,Swimming,Swimming Men's 100 metres Freestyle,0.0,0.0,0.0,0.3146902172487469
ALG,Taekwondo,Taekwondo Men's Flyweight,0.0,0.0,0.0,0.2853842753227308
ALG,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.6215779079684614
ALG,Weightlifting,Weightlifting Men's Heavyweight,0.0,0.0,0.0,0.30038837530995427
ALG,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",0.0,0.0,0.3117658536337936,0.0
ALG,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",0.0,0.0,0.3117658536337936,0.0
ALG,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",0.0,0.0,0.0,0.288911482498041
AND,Athletics,Athletics Men's Marathon,0.0,0.0,0.0,0.0006076485030925537
AND,Athletics,Athletics Women's 100 metres,0.0,0.0,0.43103202920165273,0.0
AND,Judo,Judo Men's Half-Lightweight,0.0,0.0,0.0,0.3204967131845633
AND,Shooting,Shooting Men's Trap,0.0,0.0,0.0,0.0564815762735921
AND,Swimming,Swimming Men's 200 metres Butterfly,0.0,0.0,0.32343015432623784,0.0
AND,Swimming,Swimming Women's 100 metres Backstroke,0.0,0.0,0.32343015432623784,0.0
ANG,Athletics,Athletics Men's 800 metres,0.0,0.0,0.0,0.43103202920165273
ANG,Athletics,Athletics Women's 800 metres,0.0,0.0,0.0,0.43103202920165273
ANG,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.43103202920165273
ANG,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.41280651273068997
ANG,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",0.0,0.0,0.0,0.36637122848348985
ANG,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.41280651273068997
ANG,Handball,Handball Women's Handball,0.0,0.0,0.0,0.49128066915021296
ANG,Judo,Judo Women's Middleweight,0.0,0.0,0.0,0.29056090140073376
ANG,Swimming,Swimming Men's 400 metres Individual Medley,0.0,0.0,0.32343015432623784,0.0
ANG,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.32343015432623784,0.0
ANT,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.24466338629777856
ANT,Athletics,Athletics Men's 200 metres,0.0,0.0,0.0,0.24466338629777856
ANT,Athletics,Athletics Women's 400 metres,0.0,0.0,0.43103202920165273,0.0
ANT,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
ARG,Athletics,Athletics Men's 20 kilometres Walk,0.0,0.0,0.0,0.37609773036681365
ARG,Athletics,"Athletics Men's 5,000 metres",0.0,0.0,0.43103202920165273,0.0
ARG,Athletics,Athletics Men's Discus Throw,0.0,0.0,0.43103202920165273,0.0
ARG,Athletics,Athletics Men's Hammer Throw,0.0,0.0,0.0,0.0564815762735921
ARG,Athletics,Athletics Men's Javelin Throw,0.0,0.0,0.43103202920165273,0.0
ARG,Athletics,Athletics Men's Marathon,0.0,0.0,0.43103202920165273,0.0
ARG,Athletics,Athletics Men's Shot Put,0.0,0.0,0.0,0.37609773036681365
ARG,Athletics,Athletics Women's Discus Throw,0.0,0.0,0.0,0.37609773036681365
ARG,Athletics,Athletics Women's Hammer Throw,0.0,0.0,0.0,0.24466338629777856
ARG,Athletics,Athletics Women's Marathon,0.0,0.0,0.43103202920165273,0.0
ARG,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.3396448532829954
ARG,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,0.0,0.0,0.0,0.43103202920165273
ARG,Boxing,Boxing Men's Bantamweight,0.0,0.0,0.20732393359127624,0.0
ARG,Boxing,Boxing Men's Heavyweight,0.0,0.0,0.20732393359127624,0.0
ARG,Canoeing,"Canoeing Men's Canadian Singles, Slalom",0.0,0.0,0.0,0.41280651273068997
ARG,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.41280651273068997
ARG,Cycling,Cycling Men's BMX,0.0,0.0,0.0,0.39923259257683147
ARG,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.39923259257683147
ARG,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.39923259257683147
ARG,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
ARG,Equestrian,"Equestrian Mixed Jumping, Individual",0.0,0.0,0.0,0.8071297595684663
ARG,Fencing,"Fencing Women's Sabre, Individual",0.0,0.0,0.43103202920165273,0.0
ARG,Gymnastics,Gymnastics Men's Floor Exercise,0.0,0.0,0.0,0.38026604871014735
ARG,Gymnastics,Gymnastics Men's Rings,0.0,0.0,0.0,0.38026604871014735
ARG,Gymnastics,Gymnastics Women's Balance Beam,0.0,0.0,0.0,0.38026604871014735
ARG,Gymnastics,Gymnastics Women's Floor Exercise,0.0,0.0,0.0,0.38026604871014735
ARG,Gymnastics,Gymnastics Women's Individual All-Around,0.0,0.0,0.0,0.38026604871014735
ARG,Gymnastics,Gymnastics Women's Uneven Bars,0.0,0.0,0.0,0.38026604871014735
ARG,Handball,Handball Men's Handball,0.0,0.0,0.0,0.43103202920165273
ARG,Hockey,Hockey Men's Hockey,0.0,0.0,0.0,0.3376210618596766
ARG,Hockey,Hockey Women's Hockey,0.0,0.0,0.0,0.48706122773039234
ARG,Judo,Judo Men's Half-Heavyweight,0.0,0.0,0.0,0.3319106777403963
ARG,Judo,Judo Men's Half-Middleweight,0.0,0.0,0.0,0.3204967131845633
ARG,Judo,Judo Men's Middleweight,0.0,0.0,0.0,0.3319106777403963
ARG,Judo,Judo Women's Extra-Lightweight,0.0,0.0,0.0,0.3204967131845633
ARG,Rowing,Rowing Men's Double Sculls,0.0,0.0,0.0,0.2967229200086926
ARG,Rowing,Rowing Men's Lightweight Double Sculls,0.0,0.0,0.0,0.2967229200086926
ARG,Rowing,Rowing Men's Single Sculls,0.0,0.0,0.0,0.29803331083768153
ARG,Rowing,Rowing Women's Coxless Pairs,0.0,0.0,0.0,0.2967229200086926
ARG,Rowing,Rowing Women's Lightweight Double Sculls,0.0,0.0,0.0,0.29737811542318704
ARG,Rowing,Rowing Women's Single Sculls,0.0,0.0,0.0,0.2967229200086926
ARG,Sailing,Sailing Men's One Person Dinghy,0.0,0.0,0.0,0.3924610425035026
ARG,Sailing,Sailing Men's Two Person Dinghy,0.42006195354764403,0.0,0.1507023952500545,0.0
ARG,Sailing,Sailing Men's Windsurfer,0.0,0.0,0.0,0.31405914598808954
ARG,Sailing,Sailing Women's One Person Dinghy,0.0,0.0,0.0,0.3924610425035026
ARG,Sailing,Sailing Women's Two Person Dinghy,0.0,0.0,0.0,0.5447284405996635
ARG,Sailing,Sailing Women's Windsurfer,0.0,0.0,0.42303089747697953,0.0
ARG,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0,0.0,0.0,0.8620640584033055
ARG,Swimming,"Swimming Men's 1,500 metres Freestyle",0.0,0.0,0.0,0.2915974890965672
ARG,Swimming,Swimming Men's 100 metres Backstroke,0.0,0.0,0.32343015432623784,0.0
ARG,Swimming,Swimming Men's 400 metres Freestyle,0.0,0.0,0.0,0.2915974890965672
ARG,Swimming,Swimming Men's 50 metres Freestyle,0.0,0.0,0.32343015432623784,0.0
ARG,Swimming,Swimming Women's 10 kilometres Open Water,0.0,0.0,0.32343015432623784,0.0
ARG,Swimming,Swimming Women's 400 metres Individual Medley,0.0,0.0,0.23417267333071623,0.0
ARG,Swimming,Swimming Women's 800 metres Freestyle,0.0,0.0,0.0,0.23417267333071623
ARG,Synchronized Swimming,Synchronized Swimming Women's Duet,0.0,0.0,0.0,0.32120408267003825
ARG,Table Tennis,Table Tennis Men's Singles,0.0,0.0,0.0,0.0564815762735921
ARG,Taekwondo,Taekwondo Men's Welterweight,0.40281855757284046,0.0,0.0,0.0
ARG,Taekwondo,Taekwondo Women's Flyweight,0.0,0.0,0.2853842753227308,0.0
ARG,Tennis,Tennis Men's Doubles,0.0,0.0,0.0,0.40356487978423317
ARG,Tennis,Tennis Men's Singles,0.0,0.0,0.42907880549134547,1.18322748993528
ARG,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.8620640584033055
ARG,Tennis,Tennis Women's Doubles,0.0,0.0,0.0,0.2162896533202029
ARG,Triathlon,Triathlon Men's Olympic Distance,0.0,0.0,0.0,0.43103202920165273
ARG,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.43103202920165273
ARG,Wrestling,"Wrestling Women's Flyweight, Freestyle",0.0,0.0,0.0,0.3117658536337936
ARM,Athletics,Athletics Men's Javelin Throw,0.0,0.0,0.0,0.37609773036681365
ARM,Athletics,Athletics Men's Long Jump,0.0,0.0,0.8620640584033055,0.0
ARM,Athletics,Athletics Women's Javelin Throw,0.0,0.0,0.43103202920165273,0.0
ARM,Boxing,Boxing Men's Middleweight,0.0,0.0,0.0,0.19910561243940175
ARM,Gymnastics,Gymnastics Men's Floor Exercise,0.0,0.0,0.0,0.38026604871014735
ARM,Gymnastics,Gymnastics Men's Horizontal Bar,0.0,0.0,0.0,0.38026604871014735
ARM,Gymnastics,Gymnastics Men's Horse Vault,0.0,0.0,0.0,0.38026604871014735
ARM,Gymnastics,Gymnastics Men's Individual All-Around,0.0,0.0,0.0,0.38026604871014735
ARM,Gymnastics,Gymnastics Men's Parallel Bars,0.0,0.0,0.0,0.38026604871014735
ARM,Gymnastics,Gymnastics Men's Pommelled Horse,0.0,0.0,0.0,0.38026604871014735
ARM,Gymnastics,Gymnastics Men's Rings,0.0,0.0,0.0,0.38026604871014735
ARM,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3204967131845633
ARM,Judo,Judo Men's Half-Lightweight,0.0,0.0,0.0,0.3204967131845633
ARM,Shooting,"Shooting Men's Air Pistol, 10 metres",0.0,0.0,0.0,0.24466338629777856
ARM,Shooting,"Shooting Men's Free Pistol, 50 metres",0.0,0.0,0.0,0.24466338629777856
ARM,Swimming,Swimming Men's 100 metres Freestyle,0.0,0.0,0.0,0.3146902172487469
ARM,Swimming,Swimming Women's 100 metres Backstroke,0.0,0.0,0.32343015432623784,0.0
ARM,Taekwondo,Taekwondo Men's Welterweight,0.0,0.0,0.0,0.2853842753227308
ARM,Weightlifting,Weightlifting Men's Light-Heavyweight,0.0,0.0,0.0,0.30038837530995427
ARM,Weightlifting,Weightlifting Men's Lightweight,0.0,0.0,0.0,0.30038837530995427
ARM,Weightlifting,Weightlifting Men's Middle-Heavyweight,0.0,0.0,0.0,0.30038837530995427
ARM,Weightlifting,Weightlifting Women's Light-Heavyweight,0.0,0.0,0.0,0.30038837530995427
ARM,Weightlifting,Weightlifting Women's Super-Heavyweight,0.0,0.0,0.0,0.31708742694566394
ARM,Wrestling,"Wrestling Men's Featherweight, Freestyle",0.0,0.0,0.0,0.3117658536337936
ARM,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",0.0,0.0,0.35466491937193567,0.0
ARM,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",0.0,0.0,0.0,0.3117658536337936
ARM,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",0.0,0.374229209122957,0.0,0.0
ARM,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",0.0,0.0,0.0,0.288911482498041
ARM,Wrestling,"Wrestling Men's Welterweight, Freestyle",0.0,0.0,0.0,0.3117658536337936
ARM,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",0.0,0.0,0.0,0.3117658536337936
ARU,Judo,Judo Men's Half-Lightweight,0.0,0.0,0.0,0.3319106777403963
ARU,Swimming,Swimming Men's 100 metres Freestyle,0.0,0.0,0.32343015432623784,0.0
ARU,Swimming,Swimming Women's 800 metres Freestyle,0.0,0.0,0.32343015432623784,0.0
ARU,Weightlifting,Weightlifting Men's Super-Heavyweight,0.0,0.0,0.0,0.30038837530995427
ASA,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.43103202920165273
ASA,Judo,Judo Men's Half-Heavyweight,0.0,0.0,0.0,0.3319106777403963
ASA,Swimming,Swimming Men's 50 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
ASA,Swimming,Swimming Women's 100 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
AUS,Archery,Archery Men's Individual,0.0,0.0,0.0,0.43103202920165273
AUS,Archery,Archery Women's Individual,0.0,0.0,0.0,0.43103202920165273
AUS,Athletics,"Athletics Men's 1,500 metres",0.0,0.0,0.0,0.43103202920165273
AUS,Athletics,"Athletics Men's 10,000 metres",0.0,0.0,0.0,0.43103202920165273
AUS,Athletics,Athletics Men's 20 kilometres Walk,0.0,0.0,0.0,1.18322748993528
AUS,Athletics,"Athletics Men's 3,000 metres Steeplechase",0.0,0.0,0.0,0.37609773036681365
AUS,Athletics,Athletics Men's 4 x 100 metres Relay,0.0,0.0,0.0,0.3844398684756842
AUS,Athletics,Athletics Men's 4 x 400 metres Relay,0.0,0.0,0.0,0.4596594145490469
AUS,Athletics,Athletics Men's 400 metres,0.0,0.0,0.0,0.43103202920165273
AUS,Athletics,Athletics Men's 400 metres Hurdles,0.0,0.0,0.0,0.8620640584033055
AUS,Athletics,"Athletics Men's 5,000 metres",0.0,0.0,0.0,0.8636113358420585
AUS,Athletics,Athletics Men's 50 kilometres Walk,0.3723654274927847,0.0,0.0,0.4325793066404058
AUS,Athletics,Athletics Men's 800 metres,0.0,0.0,0.0,0.43103202920165273
AUS,Athletics,Athletics Men's Discus Throw,0.0,0.0,0.0,1.238161788770119
AUS,Athletics,Athletics Men's Javelin Throw,0.0,0.0,0.0,0.37609773036681365
AUS,Athletics,Athletics Men's Long Jump,0.0,0.0,0.42712778829100967,0.43103202920165273
AUS,Athletics,Athletics Men's Marathon,0.0,0.0,0.0,1.2930960876049582
AUS,Athletics,Athletics Men's Pole Vault,0.0,0.24466338629777856,0.0,0.0
AUS,Athletics,Athletics Men's Shot Put,0.0,0.0,0.0,0.43103202920165273
AUS,Athletics,Athletics Men's Triple Jump,0.0,0.0,0.0,0.43103202920165273
AUS,Athletics,"Athletics Women's 1,500 metres",0.0,0.0,0.0,0.8620640584033055
AUS,Athletics,"Athletics Women's 10,000 metres",0.0,0.0,0.0,0.43103202920165273
AUS,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.43103202920165273
AUS,Athletics,Athletics Women's 100 metres Hurdles,0.370519690549926,0.0,0.0,0.0
AUS,Athletics,Athletics Women's 20 kilometres Walk,0.0,0.0,0.0,1.238161788770119
AUS,Athletics,"Athletics Women's 3,000 metres Steeplechase",0.0,0.0,0.0,0.43103202920165273
AUS,Athletics,Athletics Women's 400 metres Hurdles,0.0,0.0,0.0,0.43103202920165273
AUS,Athletics,"Athletics Women's 5,000 metres",0.0,0.0,0.0,0.43103202920165273
AUS,Athletics,Athletics Women's Discus Throw,0.0,0.0,0.0,0.37609773036681365
AUS,Athletics,Athletics Women's Javelin Throw,0.0,0.0,0.0,0.8620640584033055
AUS,Athletics,Athletics Women's Marathon,0.0,0.0,0.0,1.18322748993528
AUS,Athletics,Athletics Women's Pole Vault,0.0,0.0,0.0,0.8071297595684663
AUS,Badminton,Badminton Men's Doubles,0.0,0.0,0.0,0.37609773036681365
AUS,Badminton,Badminton Women's Doubles,0.0,0.0,0.0,0.43103202920165273
AUS,Badminton,Badminton Women's Singles,0.0,0.0,0.0,0.43103202920165273
AUS,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.3770812975364908
AUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.3158667079031202
AUS,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,0.0,0.0,0.0,0.6193847186366058
AUS,Boxing,Boxing Men's Bantamweight,0.0,0.0,0.20732393359127624,0.0
AUS,Boxing,Boxing Men's Flyweight,0.0,0.0,0.20732393359127624,0.0
AUS,Boxing,Boxing Men's Heavyweight,0.0,0.0,0.20732393359127624,0.0
AUS,Boxing,Boxing Men's Light-Flyweight,0.0,0.0,0.20732393359127624,0.0
AUS,Boxing,Boxing Men's Light-Heavyweight,0.0,0.0,0.20732393359127624,0.0
AUS,Boxing,Boxing Men's Light-Welterweight,0.0,0.0,0.20732393359127624,0.0
AUS,Boxing,Boxing Men's Lightweight,0.0,0.0,0.20732393359127624,0.0
AUS,Boxing,Boxing Men's Middleweight,0.0,0.0,0.20732393359127624,0.0
AUS,Boxing,Boxing Men's Super-Heavyweight,0.0,0.0,0.20732393359127624,0.0
AUS,Boxing,Boxing Men's Welterweight,0.0,0.0,0.20732393359127624,0.0
AUS,Boxing,Boxing Women's Middleweight,0.0,0.0,0.20732393359127624,0.0
AUS,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,0.0,0.41280651273068997
AUS,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",0.0,0.0,0.0,0.41280651273068997
AUS,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",0.0,0.0,0.0,0.41280651273068997
AUS,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",0.0,0.0,0.0,0.41280651273068997
AUS,Canoeing,"Canoeing Men's Canadian Singles, Slalom",0.0,0.0,0.0,0.41280651273068997
AUS,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",0.0,0.0,0.0,0.41280651273068997
AUS,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.41280651273068997
AUS,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",0.0,0.0,0.0,0.3844006586016519
AUS,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",0.0,0.0,0.0,0.41280651273068997
AUS,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",0.0,0.0,0.0,0.41280651273068997
AUS,Canoeing,"Canoeing Men's Kayak Singles, Slalom",0.0,0.0,0.0,0.253680312621711
AUS,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",0.0,0.0,0.0,0.3895888706070899
AUS,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",0.0,0.0,0.0,0.3895888706070899
AUS,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",0.0,0.0,0.0,0.41280651273068997
AUS,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.0,0.41280651273068997
AUS,Canoeing,"Canoeing Women's Kayak Singles, Slalom",0.0,0.0,0.0,0.40928629338510614
AUS,Cycling,Cycling Men's BMX,0.0,0.0,0.0,1.1931111024527938
AUS,Cycling,Cycling Men's Individual Time Trial,0.0,0.0,0.0,0.1854585123754885
AUS,Cycling,Cycling Men's Keirin,0.0,0.0,0.0,0.39923259257683147
AUS,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.33253651253070954
AUS,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.39923259257683147
AUS,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,1.2761452949484227
AUS,Cycling,Cycling Men's Sprint,0.0,0.0,0.0,0.3969369905328473
AUS,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",0.0,0.0,0.0,0.45790529678593295
AUS,Cycling,Cycling Men's Team Sprint,0.0,0.0,0.0,0.3992325925768315
AUS,Cycling,Cycling Women's BMX,0.0,0.0,0.0,0.7984651851536629
AUS,Cycling,Cycling Women's Individual Time Trial,0.0,0.0,0.0,0.39923259257683147
AUS,Cycling,Cycling Women's Keirin,0.0,0.0,0.0,0.39923259257683147
AUS,Cycling,"Cycling Women's Mountainbike, Cross-Country",0.0,0.0,0.0,0.39923259257683147
AUS,Cycling,Cycling Women's Omnium,0.0,0.0,0.0,0.3969369905328473
AUS,Cycling,"Cycling Women's Road Race, Individual",0.0,0.0,0.0,1.1976977777304945
AUS,Cycling,Cycling Women's Sprint,0.0,0.1811386110786473,0.0,0.0
AUS,Cycling,Cycling Women's Team Pursuit,0.0,0.0,0.0,0.3992325925768315
AUS,Cycling,Cycling Women's Team Sprint,0.0,0.0,0.0,0.3969369905328473
AUS,Diving,Diving Men's Platform,0.0,0.0,0.0,0.8071297595684663
AUS,Diving,Diving Men's Springboard,0.0,0.0,0.0,0.43103202920165273
AUS,Diving,Diving Women's Platform,0.42712778829100967,0.0,0.0,0.37609773036681365
AUS,Diving,Diving Women's Springboard,0.0,0.0,0.0,0.8071297595684663
AUS,Diving,Diving Women's Synchronized Platform,0.0,0.0,0.0,0.4875136054752448
AUS,Diving,Diving Women's Synchronized Springboard,0.0,0.0,0.0,0.8071297595684663
AUS,Equestrian,"Equestrian Mixed Dressage, Individual",0.0,0.0,0.0,0.48812125397833733
AUS,Equestrian,"Equestrian Mixed Dressage, Team",0.0,0.0,0.0,0.6415111281482172
AUS,Equestrian,"Equestrian Mixed Jumping, Individual",0.0,0.0,0.0,1.6142595191369327
AUS,Equestrian,"Equestrian Mixed Jumping, Team",0.0,0.0,0.0,1.3818391318373366
AUS,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,1.4934376411847574
AUS,Equestrian,"Equestrian Mixed Three-Day Event, Team",0.0,0.0,0.0,1.550892210770898
AUS,Gymnastics,Gymnastics Men's Floor Exercise,0.0,0.0,0.0,0.38026604871014735
AUS,Gymnastics,Gymnastics Men's Horizontal Bar,0.0,0.0,0.0,0.38026604871014735
AUS,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.38026604871014735
AUS,Gymnastics,Gymnastics Men's Individual All-Around,0.0,0.0,0.0,0.38026604871014735
AUS,Gymnastics,Gymnastics Men's Parallel Bars,0.0,0.0,0.0,0.38026604871014735
AUS,Gymnastics,Gymnastics Men's Pommelled Horse,0.0,0.0,0.0,0.38026604871014735
AUS,Gymnastics,Gymnastics Men's Rings,0.0,0.0,0.0,0.38026604871014735
AUS,Gymnastics,Gymnastics Women's Balance Beam,0.0,0.0,0.0,1.3063356358920406
AUS,Gymnastics,Gymnastics Women's Floor Exercise,0.0,0.0,0.0,1.3779118222082234
AUS,Gymnastics,Gymnastics Women's Individual,0.0,0.0,0.0,0.38026604871014735
AUS,Gymnastics,Gymnastics Women's Individual All-Around,0.0,0.0,0.0,0.6889559111041117
AUS,Gymnastics,Gymnastics Women's Team All-Around,0.0,0.0,0.0,0.5274533612755112
AUS,Gymnastics,Gymnastics Women's Uneven Bars,0.0,0.0,0.0,1.3779118222082234
AUS,Hockey,Hockey Men's Hockey,0.0,0.0,0.0,0.5038896103348809
AUS,Hockey,Hockey Women's Hockey,0.0,0.0,0.0,0.39878362695709596
AUS,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.3319106777403963,0.0
AUS,Judo,Judo Men's Half-Heavyweight,0.0,0.0,0.3319106777403963,0.0
AUS,Judo,Judo Men's Half-Lightweight,0.0,0.0,0.3319106777403963,0.0
AUS,Judo,Judo Men's Heavyweight,0.0,0.0,0.3319106777403963,0.0
AUS,Judo,Judo Men's Middleweight,0.0,0.0,0.3319106777403963,0.0
AUS,Judo,Judo Women's Lightweight,0.0,0.0,0.3319106777403963,0.0
AUS,Modern Pentathlon,Modern Pentathlon Men's Individual,0.43103202920165273,0.0,0.0,0.0
AUS,Modern Pentathlon,Modern Pentathlon Women's Individual,0.43103202920165273,0.0,0.0,0.0
AUS,Rowing,Rowing Men's Coxed Eights,0.0,0.0,0.0,0.29676204121769423
AUS,Rowing,Rowing Men's Coxless Fours,0.0,0.0,0.0,0.3087592567098526
AUS,Rowing,Rowing Men's Coxless Pairs,0.0,0.0,0.0,0.2967229200086926
AUS,Rowing,Rowing Men's Double Sculls,0.0,0.0,0.0,0.2970750108897075
AUS,Rowing,Rowing Men's Lightweight Coxless Fours,0.0,0.0,0.0,0.2981196110330678
AUS,Rowing,Rowing Men's Lightweight Double Sculls,0.0,0.0,0.0,0.2968989654492
AUS,Rowing,Rowing Men's Quadruple Sculls,0.0,0.0,0.0,0.30157692438338685
AUS,Rowing,Rowing Women's Coxed Eights,0.0,0.0,0.0,0.2968011624266959
AUS,Rowing,Rowing Women's Coxless Pairs,0.0,0.0,0.0,0.3059382028248952
AUS,Rowing,Rowing Women's Double Sculls,0.0,0.0,0.0,0.3059382028248952
AUS,Rowing,Rowing Women's Lightweight Double Sculls,0.0,0.0,0.0,0.2967229200086926
