Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss,p_max_c,a_max_c,alpha_c,beta_c,t,result,real_medal
Lus Oliveira,Football,Football Men's Football,POR,1996.0,No medal,19.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4299875940250491,0.3262957904995348,0.0,0.2499999999999999,0.472884725375393,0.0623962840846609,0.0297021248188576,20.0,0.01740531566104736,
Nuno Afonso,Football,Football Men's Football,POR,1996.0,No medal,19.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.8189831894580515,0.3265534044121547,0.0,0.2499999999999999,0.472884725375393,0.0623962840846609,0.0297021248188576,20.0,0.03241811813505461,
Nuno Rocha,Football,Football Men's Football,POR,1996.0,No medal,19.0,1.0,1996.0,16.0,2.5,15.999993550114002,0.7008893969909273,0.0888891499658435,0.0,0.2499999999999999,0.472884725375393,0.0623962840846609,0.0297021248188576,20.0,1.3212197168771107,
Nuno Santo,Football,Football Men's Football,POR,1996.0,No medal,19.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4707689449752235,0.3649753891497503,0.0,0.2499999999999999,0.472884725375393,0.0623962840846609,0.0297021248188576,20.0,0.010009526754964658,
Paulo Alves,Football,Football Men's Football,POR,1996.0,No medal,19.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2960489958260737,0.3830011496096846,0.0,0.2499999999999999,0.472884725375393,0.0623962840846609,0.0297021248188576,20.0,0.005662834916149138,
Paulo Castro,Football,Football Men's Football,POR,1996.0,No medal,19.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3051494032592111,0.1472283617724911,0.0,0.2499999999999999,0.472884725375393,0.0623962840846609,0.0297021248188576,20.0,0.24986836673991972,
Roberto Severo,Football,Football Men's Football,POR,1996.0,No medal,19.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.539838716970843,0.4137939855958445,0.0,0.2499999999999999,0.472884725375393,0.0623962840846609,0.0297021248188576,20.0,0.00512229963153859,
Rui Bento,Football,Football Men's Football,POR,1996.0,No medal,19.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.5125625618101942,0.28953351338682,0.0,0.2499999999999999,0.472884725375393,0.0623962840846609,0.0297021248188576,20.0,0.035797247487959025,
Rui Oliveira,Football,Football Men's Football,POR,1996.0,No medal,19.0,1.0,1996.0,16.0,2.5,4.655365078881136,0.7698545249845559,0.1653693135075221,0.0,0.2499999999999999,0.472884725375393,0.0623962840846609,0.0297021248188576,20.0,0.39156947083775206,
Ariel Ortega,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,15.999993550114002,0.8884755471567475,0.1173419374045352,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,5.366432244238707,
Carlos Bossio,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.3135359275983954,0.1470031536785352,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,1.1094234357674493,
Christian Bassedas,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.1673709554528231,0.2540183761310308,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,0.1582394909883347,
Claudio Paulocci,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.961585103194484,0.3656796612609185,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,0.0951797194967926,
Diego Simeone,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.5261896031469385,0.2380512460009434,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,0.36397289004349703,
Gustavo Pablo,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.6989358913486126,0.0596777873775666,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,8.342162225157175,
Hctor Pineda,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.861596923399925,0.4954302859133285,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,0.010163807490162406,
Hernn Crespo,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.1355651903560087,0.229437182153175,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,0.22278768736825022,
Hugo Morales,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.4846141209710165,0.4776366942520622,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,0.007365453846200174,
Javier Zanetti,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,15.999993550114002,0.3467147654847515,0.0526911102285137,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,6.158765697506452,
Jos Chamot,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.3749757740808694,0.4769317580904018,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,0.006244016896740962,
Marcelo Delgado,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,5.063818456680457,0.4377433404022977,0.0864453267653667,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,3.5303606267069174,
Marcelo Gallardo,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.2902571680482145,0.345307204539252,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,0.04475783515912664,
Matas Almeyda,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.8668337128628317,0.3726254526703976,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,0.07312263358395407,
Pablo Gallo,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.8708349694106635,0.2455593695593884,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,0.5620743977842819,
Pablo Rodrguez,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.0894263715027177,0.2272020911291897,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,0.21437422343117082,
Roberto Ayala,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.3127816397049642,0.2173806283553186,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,0.35936644746229096,
Roberto Sensini,Football,Football Men's Football,ARG,1996.0,Silver,18.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.895641836267143,0.4892304044412097,0.0,0.7499999999999998,0.5392439016955467,0.0529059935577189,0.0272091648330618,20.0,0.011855884268528776,
Aldair Santos,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.4206577009940168,0.3027466676149121,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,0.06479717668093893,
Alexandre Mariano,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.6261494415393163,0.4625198905573957,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,0.006997950795420071,
Andr Moreira,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.9335708728581914,0.3976406834042563,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,0.03240975538550467,
Flvio Conceio,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,15.999993550114002,0.881458804312647,0.0904438910111246,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,3.54431802493537,
Jos Ferreira,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.4248780628978857,0.155394959784913,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,0.6893029097511112,
Jos Jnior,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.6901395084481399,0.1845469013697281,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,0.6625998962693973,
Jos Oliveira,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,4.792187990758289,0.8992375466709404,0.1876465123989373,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,0.8706790433098538,
Luiz Goulart,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.9192053588025796,0.2707868283394071,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,0.24104893259166058,
Marcelo Souza,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.3671608752225269,0.2700633300398636,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,0.10029295866260812,
Narciso Santos,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.5372114686640783,0.499818712881562,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,0.003339083753589776,
Nelson Silva,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.0832763025652492,0.2981965811425153,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,0.04049058659394668,
Oswaldo Jnior,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,15.999993550114002,0.8456713092182363,0.1047483735371462,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,3.320588344182694,
Roberto Silva,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.2681173817705804,0.2970277511868573,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,0.05554873433994563,
Ronaldo Guiaro,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,15.999993550114002,0.5361463831800997,0.0627726345079911,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,3.665543394329132,
Ronaldo Lima,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,12.247963004131131,0.7481194512571088,0.1285077480553985,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,2.2279685340482898,
Svio Bortolini,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.8167638531519591,0.3148296266582178,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,0.10103251400053742,
Victor Ferreira,Football,Football Men's Football,BRA,1996.0,Bronze,17.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.6729383699712355,0.4119045689991122,0.0,0.4045454545454545,0.5832729492360967,0.0633673372443798,0.0240527109392106,20.0,0.01695844569819309,
Agustn Alkorta,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4077149806130755,0.1043275692694164,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.9297392700196172,
Aitor Hoz,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2657790432339413,0.4079979200574107,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.005741633135059002,
Daniel Lara,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1316408304816905,0.1915170175783456,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.1477541616519985,
Fernando Snchez,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.0886320036300369,0.1689846507004239,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.19771914819675085,
Francisco Navarro,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.8196243140052812,0.0552731530620573,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,3.954922831579399,
Gaizka Zabala,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.5218286406240882,0.4828582461568377,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.002617119983039185,
Iigo Barkaiztegi,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.970323918003042,0.3478600886533488,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.04670581612244053,
Ivn Lpez,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.5188000663391161,0.4500585322163907,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.004401720046300173,
Jordi Cruz,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.322176295590884,0.5884790711854572,0.1361533807265114,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.7461292323660669,
Jos Marn,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4056335270674167,0.1804708970260966,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.2740365446525362,
Jos Rivas,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4331423505345886,0.1834634523241711,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.2730498299255104,
Juan Palacios,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,5.143450132312546,0.6909886162940918,0.1343434086352269,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.889306536076572,
Ral Blanco,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.204086656258783,0.8838562597008646,0.2102374189392589,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.36708373472987077,
Roberto Prieto,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.73293691283891,0.6128521759221521,0.129486615846519,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.8577452948035609,
Santiago Snchez,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2477209533644375,0.3763537138305401,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.009253366565635777,
Sergio Ramn,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.8772890448376773,0.2249324684180643,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,0.28742907323697087,
scar Junyent,Football,Football Men's Football,ESP,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,15.999993550114002,0.7674478902414175,0.0915236479699483,0.0,10.6,5.4347262415892095,0.6023826605863518,0.2466756823770515,20.0,2.107187739204151,
Antoine Sibierski,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1929848850609588,0.4691345615240453,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.0012209558035312178,
Claude Sinda,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3082953321354024,0.2814862225040301,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.029594573914475054,
Florent Laville,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,15.999993550114002,0.6376097136972209,0.0724451042469996,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,1.4048487789521693,
Florian Maurice,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4601326506846398,0.1817777562022326,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.18628883409037061,
Geoffray Toyes,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1345023690025963,0.2780689599303798,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.023630978661920033,
Jrme Bonnissel,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.5898035134134973,0.4795146969825631,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.0019585535226045027,
Lionel Letizi,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4135810127124789,0.1719213704997731,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.20236612410860327,
Martin Djetou,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1802396516419406,0.1095315607841627,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.377196793019134,
Olivier Dacourt,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,15.999993550114002,0.8917683917080123,0.1106753159532762,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,1.2759902520230602,
Oumar Dieng,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.7694034705638482,0.2440556934899748,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.11313744758004916,
Patrick Moreau,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4079281882635455,0.4555551727100985,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.0021443611708517737,
Robert Pirs,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4918038321876274,0.3985746842391423,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.006107525135208359,
Sylvain Legwinski,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4199645774671097,0.1700790896332629,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.21057228170904035,
Sylvain Wiltord,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2169302504075311,0.3253886520269055,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.012655680459248256,
Tony-Mickal Vairelles,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,6.1597379672403,0.4276067752923169,0.0694196352329435,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,1.03069931117165,
Vikash Dhorasoo,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,7.949378824042192,0.9317864829077096,0.150269063569982,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.6289511460657184,
Vincent Candela,Football,Football Men's Football,FRA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.6595260816739665,0.175978897821374,0.0,0.2499999999999999,0.577112869058991,0.0478462775224729,0.0243757437491243,20.0,0.2817418040931708,
Attila Dragner,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.7620840871418939,0.0527062625444665,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,2.3571437790921688,
Csaba Madar,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.5719081352594716,0.2676018078892412,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.05574582291038424,
Csaba Szatmri,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4505151089446379,0.4363554979761557,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.003081357313449579,
Gbor Egressy,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4568126554744901,0.4499519947004961,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.0025041812284277033,
Gbor Zavadszky,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.5856404295262299,0.460684586775788,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.0025949844341803304,
Krisztin Lisztes,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2553549624901621,0.2794252564492769,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.027720028829171444,
Kroly Szany,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.7302249291490671,0.1971192735458514,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.22214345614535488,
Mikls Herczeg,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1643993981268068,0.3561987358439325,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.0070103866204587586,
Mikls Lendvai,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1204852975655153,0.4403851785739502,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.0016984793725234148,
Sndor Preisinger,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4826869877984157,0.2485828010443588,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.06546467705400602,
Szabolcs Sfr,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2688890517381031,0.326978578772104,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.013237909144061451,
Tams Sndor,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,6.594981229797245,0.4594050159043025,0.0696597820090267,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,1.0513853222302605,
Tibor Dombi,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.0675505167771019,0.0741603433698782,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.5468273967850787,
Vilmos Sebk,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1743647573752251,0.2103115090010078,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.07352504905865465,
Zoltn Bkszegi,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.5679968134046571,0.3963743773664697,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.0070578973242418925,
Zoltn Molnr,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,10.505751358601811,0.7897066491157245,0.118109088769712,0.0,0.2499999999999999,0.4535342902158177,0.0439944870322649,0.02704034902997,20.0,0.8704788754373187,
